player_id;jugador;posicion;media_real;media_predicha_decimal;media_predicha;error;error_decimal
60587;O. Giménez;AMF;64,0;63,52891207465001;64;0,0;0,4710879253499911
60743;J. King;AMF;71,0;71,01195826505753;71;0,0;0,011958265057529616
60817;D. Valdés;AMF;73,0;72,92950585941617;73;0,0;0,07049414058383263
60928;J. Brandt;AMF;83,0;82,44123864039989;82;1,0;0,558761359600112
60977;J. Meza;AMF;69,0;69,16769470059504;69;0,0;0,16769470059503533
61080;I. Rossi;AMF;62,0;62,2964190816278;62;0,0;0,2964190816278034
61181;J. Lingard;AMF;73,0;73,10121279476643;73;0,0;0,10121279476642542
61230;F. Mastantuono;AMF;76,0;76,22292625692376;76;0,0;0,22292625692375623
61457;E. Cardona;AMF;74,0;73,63810362037066;74;0,0;0,36189637962934285
63347;M. Rojas;AMF;71,0;70,91532536132763;71;0,0;0,08467463867236802
63504;Pedro Ferreira;AMF;65,0;64,62207412104463;65;0,0;0,37792587895536656
65000;M. Röhl;AMF;73,0;72,81208171102115;73;0,0;0,18791828897884955
100065;A. Lescano;AMF;74,0;74,13918304729285;74;0,0;0,13918304729284614
100262;I. Tapia;AMF;67,0;67,361623852706;67;0,0;0,3616238527060034
100265;Gabriel Mec;AMF;65,0;65,18964608411707;65;0,0;0,18964608411707218
100275;J. Lucco;AMF;63,0;63,34549194576521;63;0,0;0,34549194576521103
100706;D. Szoboszlai;AMF;83,0;82,88664699412604;83;0,0;0,11335300587396091
100720;André Almeida;AMF;73,0;73,13598235316151;73;0,0;0,1359823531615092
100955;C. Uche;AMF;72,0;71,8781376219765;72;0,0;0,12186237802349353
101065;Denis Suárez;AMF;74,0;74,29834161215528;74;0,0;0,29834161215528354
101215;T. Nyoni;AMF;65,0;65,28963204533842;65;0,0;0,289632045338422
101291;J. Bellingham;AMF;86,0;85,6461402753955;86;0,0;0,3538597246045043
101544;Gustavo Scarpa;AMF;73,0;73,02167672935244;73;0,0;0,021676729352435586
101675;Hannibal;AMF;72,0;71,85457415969519;72;0,0;0,1454258403048101
101762;G. Augusto;AMF;73,0;73,36780983385619;73;0,0;0,36780983385618526
101961;M. Benítez;AMF;70,0;69,80104170286162;70;0,0;0,19895829713837543
102239;D. Guagua;AMF;64,0;64,49372451200115;64;0,0;0,4937245120011511
103112;Dudu;AMF;67,0;67,2199514552111;67;0,0;0,2199514552111026
103117;A. Zapata;AMF;67,0;66,9638283807709;67;0,0;0,036171619229094176
103182;Robert Santos;AMF;66,0;65,83401994310367;66;0,0;0,16598005689633055
103376;L. Gómez;AMF;67,0;67,33310856741144;67;0,0;0,33310856741144335
103404;M. Ødegaard;AMF;86,0;85,68572494529629;86;0,0;0,31427505470371386
103651;D. Terans;AMF;72,0;71,49955265586135;71;1,0;0,5004473441386494
103680;L. Karl;AMF;72,0;72,4934720836273;72;0,0;0,4934720836272959
103797;A. Güler;AMF;83,0;83,1993467492747;83;0,0;0,19934674927469587
103966;J. Carrascal;AMF;79,0;78,67432702799681;79;0,0;0,3256729720031899
104226;Bernardo Silva;AMF;82,0;82,07581116667237;82;0,0;0,07581116667236643
104313;K. Páez;AMF;74,0;73,5609513042636;74;0,0;0,43904869573640326
104374;Eduardo;AMF;68,0;68,41627733808197;68;0,0;0,41627733808196865
104493;Andreas Pereira;AMF;78,0;77,9686930633523;78;0,0;0,03130693664769524
104864;G. Martínez;AMF;71,0;70,83253424659941;71;0,0;0,16746575340059167
105162;A. Molinas;AMF;74,0;73,63500310073664;74;0,0;0,3649968992633603
105298;F. Cristaldo;AMF;73,0;73,0585653825304;73;0,0;0,058565382530403554
105307;D. Barbona;AMF;69,0;69,44589852338429;69;0,0;0,4458985233842867
105352;F. Álvarez;AMF;69,0;68,58539809454385;69;0,0;0,41460190545615205
105516;C. Echeverri;AMF;76,0;76,24795371359845;76;0,0;0,24795371359844864
105578;A. Laprida;AMF;67,0;66,9071040499895;67;0,0;0,09289595001050088
106236;M. Monsalve;AMF;69,0;68,92966485644232;69;0,0;0,07033514355768489
106629;Alan Patrick;AMF;77,0;76,62161829431399;77;0,0;0,37838170568601015
106732;I. Maza;AMF;74,0;74,46810878260777;74;0,0;0,46810878260777145
106738;Cauly;AMF;74,0;73,7130307877142;74;0,0;0,28696921228579697
106863;H. Elliot;AMF;78,0;77,58946784635208;78;0,0;0,41053215364792095
106975;Sancet;AMF;82,0;82,11965453123318;82;0,0;0,1196545312331807
107454;L. Ilic;AMF;69,0;68,92634250650123;69;0,0;0,07365749349877149
107941;D. Van De Beek;AMF;73,0;72,7691176277486;73;0,0;0,23088237225140062
108096;L. Pellegrini;AMF;76,0;75,95190825485362;76;0,0;0,048091745146379594
108114;C. Rigg;AMF;70,0;70,24470309690012;70;0,0;0,2447030969001247
108516;Pablo Torre;AMF;74,0;73,89354581300084;74;0,0;0,10645418699915865
108634;J. Barrera;AMF;71,0;70,86771101882528;71;0,0;0,13228898117472454
108751;G. Lo Celso;AMF;80,0;79,76195881614956;80;0,0;0,23804118385044148
108865;Matheus Pereira;AMF;80,0;79,69462256510445;80;0,0;0,30537743489554714
108877;M. Palavecino;AMF;70,0;70,09749041398838;70;0,0;0,09749041398838187
109188;F. Pérez;AMF;70,0;69,91158569309567;70;0,0;0,08841430690432617
109201;D. Kulusevski;AMF;81,0;81,28533954150039;81;0,0;0,28533954150039165
109412;A. García;AMF;67,0;67,00357373118317;67;0,0;0,0035737311831667284
109594;S. Toloza;AMF;69,0;68,86407187930094;69;0,0;0,13592812069906302
109932;Vitor Bueno;AMF;70,0;69,78619350333894;70;0,0;0,21380649666106422
109992;S. Lencina;AMF;74,0;73,79163774888431;74;0,0;0,2083622511156875
110399;J. Rojas;AMF;67,0;66,70094103652714;67;0,0;0,2990589634728593
110439;Fornals;AMF;80,0;79,95492828213092;80;0,0;0,04507171786907804
110500;Edenilson;AMF;70,0;70,22482159900724;70;0,0;0,2248215990072424
110518;F. Guch;AMF;65,0;64,78106702098242;65;0,0;0,21893297901758046
110521;L. Godoy;AMF;66,0;66,19485452190668;66;0,0;0,1948545219066773
110568;A. Ba;AMF;66,0;65,76824554163012;66;0,0;0,23175445836987763
110892;G. Maroni;AMF;71,0;70,76189719675821;71;0,0;0,23810280324178734
110902;Dani Olmo;AMF;83,0;83,49359482846016;83;0,0;0,4935948284601608
